name,released,rating,ratings_count,added,reviews_count,genres,platform,game_mode,status_yet,status_owned,status_beaten,status_toplay,status_dropped,status_playing,platform_visual,genres_visual,rating_rango,genres_clean
Soulworker,2021-05-12,2.5,34,590,34,"['Action', 'RPG', 'Massively Multiplayer']",['PC'],Both,17,535,5,2,30,1,['PC'],"['Action', 'RPG', 'Massively Multiplayer']","(17.0, 44.0]","['Action', 'RPG', 'Massively Multiplayer']"
Sniper Elite V2 Remastered,2019-05-13,3.51,64,590,65,"['Action', 'Shooter']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,38,419,60,47,20,6,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Shooter']","(44.0, 128.0]","['Action', 'Shooter']"
Verlet Swing,2018-03-14,3.24,16,590,17,"['Action', 'Indie']","['PC', 'PlayStation', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,18,549,7,3,12,1,"['PC', 'PlayStation', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
Realms of Arkania: Blade of Destiny,2013-07-29,2.09,11,590,11,"['Adventure', 'RPG', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']",Singleplayer,27,558,1,4,1,1,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']","['Adventure', 'RPG', 'Indie']","(-0.001, 17.0]","['Adventure', 'RPG', 'Indie']"
Stronghold 3 Gold,2012-05-25,2.76,50,590,50,"['Strategy', 'Simulation']","['PC', 'Apple Macintosh', 'Linux']",Both,16,511,17,11,34,1,"['PC', 'Apple Macintosh', 'Linux']","['Strategy', 'Simulation']","(44.0, 128.0]","['Strategy', 'Simulation']"
Corridor Z,2016-05-03,2.3,10,590,10,"['Action', 'Adventure', 'Indie']","['PC', 'PlayStation', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,19,563,4,1,3,1,"['PC', 'PlayStation', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Adventure', 'Indie']","(-0.001, 17.0]","['Action', 'Adventure', 'Indie']"
Entropy: Zero,2017-10-10,3.71,50,589,52,"['Action', 'Shooter']",['PC'],Other,16,515,48,3,5,2,['PC'],"['Action', 'Shooter']","(44.0, 128.0]","['Action', 'Shooter']"
Adventures of Sherlock Holmes: The Mystery of the Persian Carpet,2008-06-20,2.78,22,589,23,"['Adventure', 'Casual', 'Puzzle']",['PC'],Singleplayer,25,535,19,7,3,1,['PC'],"['Adventure', 'Casual', 'Puzzle']","(17.0, 44.0]","['Adventure', 'Casual', 'Puzzle']"
Ichi,2012-06-06,2.87,31,589,31,"['Strategy', 'Arcade', 'Casual', 'Indie', 'Puzzle']","['PC', 'iOS', 'Apple Macintosh', 'Linux']",Singleplayer,11,564,9,1,4,1,"['PC', 'iOS', 'Apple Macintosh', 'Linux']","['Strategy', 'Arcade', 'Casual', 'Indie', 'Puzzle']","(17.0, 44.0]","['Strategy', 'Arcade', 'Casual', 'Indie', 'Puzzle']"
Critical Mass,2011-06-20,2.16,19,588,19,"['Casual', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,21,557,1,2,8,1,"['PC', 'Apple Macintosh']","['Casual', 'Indie']","(17.0, 44.0]","['Casual', 'Indie']"
Might & Magic X - Legacy,2014-01-22,3.25,62,588,63,['RPG'],"['PC', 'Apple Macintosh']",Singleplayer,28,493,28,13,25,1,"['PC', 'Apple Macintosh']",['RPG'],"(44.0, 128.0]",['RPG']
The Deed: Dynasty,2016-05-10,1.84,24,588,25,"['Adventure', 'RPG', 'Indie']",['PC'],Singleplayer,22,559,2,1,5,1,['PC'],"['Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Indie']"
Pro Evolution Soccer 2015,2014-11-11,3.42,112,588,113,['Sports'],"['PC', 'PlayStation', 'Xbox']",Other,7,472,47,1,61,1,"['PC', 'PlayStation', 'Xbox']",['Sports'],"(44.0, 128.0]",['Sports']
Moons of Madness,2019-10-21,3.6,81,587,82,"['Adventure', 'Indie']","['PC', 'PlayStation', 'Xbox']",Singleplayer,39,398,67,68,11,4,"['PC', 'PlayStation', 'Xbox']","['Adventure', 'Indie']","(44.0, 128.0]","['Adventure', 'Indie']"
Minecraft: Dungeons,2020-05-26,3.52,230,587,240,"['Action', 'Adventure', 'RPG']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Other,60,90,139,114,149,35,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'RPG']","(128.0, 373.0]","['Action', 'Adventure', 'RPG']"
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode Two",2008-10-29,3.36,45,587,45,"['Adventure', 'RPG']","['PC', 'PlayStation', 'Xbox']",Singleplayer,29,509,38,3,8,1,"['PC', 'PlayStation', 'Xbox']","['Adventure', 'RPG']","(44.0, 128.0]","['Adventure', 'RPG']"
Cyberhunt,2017-05-19,1.82,22,587,22,"['Action', 'Adventure', 'Casual', 'Indie']",['PC'],Singleplayer,18,559,3,1,7,1,['PC'],"['Action', 'Adventure', 'Casual', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'Casual', 'Indie']"
Clones,2010-11-18,1.84,19,587,19,"['Adventure', 'RPG', 'Strategy', 'Casual', 'Indie']",['PC'],Both,19,561,1,1,6,1,['PC'],"['Adventure', 'RPG', 'Strategy', 'Casual', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Strategy', 'Casual', 'Indie']"
Windosill,2009-09-25,3.67,49,587,49,"['Adventure', 'Casual', 'Family', 'Indie', 'Puzzle']","['PC', 'iOS', 'Apple Macintosh']",Singleplayer,22,494,59,5,6,1,"['PC', 'iOS', 'Apple Macintosh']","['Adventure', 'Casual', 'Family', 'Indie', 'Puzzle']","(44.0, 128.0]","['Adventure', 'Casual', 'Family', 'Indie', 'Puzzle']"
My Singing Monsters,2012-08-22,3.83,40,587,41,"['Simulation', 'Casual']","['PC', 'PlayStation', 'iOS', 'Android']",Both,10,529,5,8,28,7,"['PC', 'PlayStation', 'iOS', 'Android']","['Simulation', 'Casual']","(17.0, 44.0]","['Simulation', 'Casual']"
Total War Battles: KINGDOM,2015-04-09,1.65,26,587,26,"['Action', 'Strategy']","['PC', 'iOS', 'Android', 'Apple Macintosh']",Both,11,552,6,3,15,1,"['PC', 'iOS', 'Android', 'Apple Macintosh']","['Action', 'Strategy']","(17.0, 44.0]","['Action', 'Strategy']"
Disney Dreamlight Valley,2023-12-05,3.44,59,586,59,"['Adventure', 'Simulation']","['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']",Singleplayer,22,450,9,26,39,40,"['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']","['Adventure', 'Simulation']","(44.0, 128.0]","['Adventure', 'Simulation']"
Farming Simulator 22,2021-11-22,3.4,47,586,47,['Simulation'],"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh']",Both,59,457,13,14,35,8,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh']",['Simulation'],"(44.0, 128.0]",['Simulation']
Coromon,2022-03-30,3.72,18,586,18,"['Adventure', 'RPG', 'Strategy', 'Indie']","['PC', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']",Singleplayer,37,506,8,23,7,5,"['PC', 'iOS', 'Android', 'Apple Macintosh', 'Nintendo']","['Adventure', 'RPG', 'Strategy', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Strategy', 'Indie']"
Tails of Iron,2021-09-16,3.9,108,586,111,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Singleplayer,46,315,102,88,29,6,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure', 'RPG', 'Indie']","(44.0, 128.0]","['Action', 'Adventure', 'RPG', 'Indie']"
Battlefield 2,2005-06-21,4.2,216,586,216,"['Action', 'Shooter']",['PC'],Other,14,240,174,26,126,6,['PC'],"['Action', 'Shooter']","(128.0, 373.0]","['Action', 'Shooter']"
Desperados 2: Cooper's Revenge,2006-04-27,3.17,36,586,36,"['Action', 'Strategy']",['PC'],Singleplayer,24,512,19,11,19,1,['PC'],"['Action', 'Strategy']","(17.0, 44.0]","['Action', 'Strategy']"
Ace Of Words,2015-12-26,1.93,30,586,30,"['Casual', 'Indie']","['PC', 'iOS']",Singleplayer,16,562,2,1,4,2,"['PC', 'iOS']","['Casual', 'Indie']","(17.0, 44.0]","['Casual', 'Indie']"
Pacific Drive,2024-02-21,3.76,82,585,85,"['Action', 'Adventure', 'Simulation', 'Racing', 'Indie']","['PC', 'PlayStation']",Singleplayer,73,216,36,156,80,24,"['PC', 'PlayStation']","['Action', 'Adventure', 'Simulation', 'Racing', 'Indie']","(44.0, 128.0]","['Action', 'Adventure', 'Simulation', 'Racing', 'Indie']"
Order of Battle: World War II,2015-04-29,2.65,20,585,20,"['Strategy', 'Simulation']","['PC', 'Xbox', 'Apple Macintosh']",Both,13,561,1,2,8,1,"['PC', 'Xbox', 'Apple Macintosh']","['Strategy', 'Simulation']","(17.0, 44.0]","['Strategy', 'Simulation']"
Rebuild 3: Gangs of Deadsville,2015-05-28,3.12,25,585,25,"['Strategy', 'Simulation', 'Indie']","['PC', 'iOS', 'Android', 'Apple Macintosh']",Singleplayer,22,535,9,5,14,1,"['PC', 'iOS', 'Android', 'Apple Macintosh']","['Strategy', 'Simulation', 'Indie']","(17.0, 44.0]","['Strategy', 'Simulation', 'Indie']"
Rock Band 3,2010-08-11,4.15,125,584,126,['Arcade'],"['PlayStation', 'Xbox', 'Nintendo']",Other,5,437,91,13,31,7,"['PlayStation', 'Xbox', 'Nintendo']",['Arcade'],"(44.0, 128.0]",['Arcade']
Chill Corner,2021-12-17,2.45,33,583,33,"['Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,17,530,9,3,18,6,['PC'],"['Simulation', 'Casual', 'Indie']","(17.0, 44.0]","['Simulation', 'Casual', 'Indie']"
Maquette,2021-03-02,3.2,96,583,100,"['Adventure', 'Indie', 'Puzzle']","['PC', 'PlayStation', 'Xbox']",Singleplayer,54,363,84,29,49,4,"['PC', 'PlayStation', 'Xbox']","['Adventure', 'Indie', 'Puzzle']","(44.0, 128.0]","['Adventure', 'Indie', 'Puzzle']"
LEGO Builder’s Journey,2019-12-19,3.78,106,583,107,"['Adventure', 'Casual', 'Indie', 'Puzzle']","['PC', 'iOS', 'Apple Macintosh', 'Nintendo']",Singleplayer,59,344,99,34,36,11,"['PC', 'iOS', 'Apple Macintosh', 'Nintendo']","['Adventure', 'Casual', 'Indie', 'Puzzle']","(44.0, 128.0]","['Adventure', 'Casual', 'Indie', 'Puzzle']"
Out There: Omega Edition,2014-02-27,3.7,53,583,54,"['Shooter', 'Adventure', 'RPG', 'Strategy', 'Indie']","['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,21,502,27,6,27,1,"['PC', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo']","['Shooter', 'Adventure', 'RPG', 'Strategy', 'Indie']","(44.0, 128.0]","['Shooter', 'Adventure', 'RPG', 'Strategy', 'Indie']"
Breach,1986-12-31,1.9,48,583,48,"['Action', 'Shooter', 'RPG', 'Indie']",['PC'],Both,17,555,1,4,7,1,['PC'],"['Action', 'Shooter', 'RPG', 'Indie']","(44.0, 128.0]","['Action', 'Shooter', 'RPG', 'Indie']"
Soldat,2003-01-01,3.42,35,583,36,"['Action', 'Arcade', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,6,542,7,4,23,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'Arcade', 'Indie']","(17.0, 44.0]","['Action', 'Arcade', 'Indie']"
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004-03-23,4.1,222,583,222,"['Action', 'Adventure']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,41,144,285,60,50,3,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Action', 'Adventure']","(128.0, 373.0]","['Action', 'Adventure']"
CrimeCraft: GangWars,2011-08-22,1.65,26,583,26,"['Action', 'RPG', 'Massively Multiplayer']",['PC'],Both,14,557,1,1,11,1,['PC'],"['Action', 'RPG', 'Massively Multiplayer']","(17.0, 44.0]","['Action', 'RPG', 'Massively Multiplayer']"
Hot Tin Roof: The Cat That Wore A Fedora,2015-02-19,2.0,21,583,21,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,34,537,2,2,7,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Indie']"
Insanity Clicker,2016-06-07,2.59,41,583,41,"['Adventure', 'RPG', 'Strategy', 'Simulation', 'Casual', 'Indie']","['PC', 'Apple Macintosh']",Both,9,539,7,1,25,2,"['PC', 'Apple Macintosh']","['Adventure', 'RPG', 'Strategy', 'Simulation', 'Casual', 'Indie']","(17.0, 44.0]","['Adventure', 'RPG', 'Strategy', 'Simulation', 'Casual', 'Indie']"
Super Exploding Zoo!,2015-06-02,2.2,71,583,71,['Action'],['PlayStation'],Other,28,503,15,1,37,1,['PlayStation'],['Action'],"(44.0, 128.0]",['Action']
Tiny Troopers,2012-06-06,2.65,51,583,51,"['Action', 'Strategy', 'Arcade', 'Indie']","['PC', 'iOS', 'Apple Macintosh']",Both,19,535,5,1,23,1,"['PC', 'iOS', 'Apple Macintosh']","['Action', 'Strategy', 'Arcade', 'Indie']","(44.0, 128.0]","['Action', 'Strategy', 'Arcade', 'Indie']"
Cultures - 8th Wonder of the World,2015-03-26,3.0,22,582,23,['Strategy'],['PC'],Both,21,545,2,3,10,1,['PC'],['Strategy'],"(17.0, 44.0]",['Strategy']
Sleeping Valley,2016-10-08,1.79,19,582,19,"['Action', 'Adventure', 'Casual', 'Indie']",['PC'],Singleplayer,19,558,2,1,3,1,['PC'],"['Action', 'Adventure', 'Casual', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'Casual', 'Indie']"
Skate 2,2009-01-21,4.19,114,582,115,"['Sports', 'Arcade']","['PlayStation', 'Xbox']",Other,7,424,96,14,37,4,"['PlayStation', 'Xbox']","['Sports', 'Arcade']","(44.0, 128.0]","['Sports', 'Arcade']"
Tokyo Jungle,2012-06-07,3.57,105,582,106,"['Action', 'Arcade']",['PlayStation'],Other,22,458,31,12,52,7,['PlayStation'],"['Action', 'Arcade']","(44.0, 128.0]","['Action', 'Arcade']"
Shift Happens,2017-02-16,3.5,41,582,42,"['Indie', 'Platformer']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,20,509,19,7,17,10,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Indie', 'Platformer']","(17.0, 44.0]","['Indie', 'Platformer']"
7 Billion Humans,2018-08-22,4.0,64,581,64,"['Simulation', 'Educational', 'Indie', 'Puzzle']","['PC', 'PlayStation', 'iOS', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,30,463,17,32,26,13,"['PC', 'PlayStation', 'iOS', 'Apple Macintosh', 'Linux', 'Nintendo']","['Simulation', 'Educational', 'Indie', 'Puzzle']","(44.0, 128.0]","['Simulation', 'Educational', 'Indie', 'Puzzle']"
Need for Speed: Hot Pursuit 2,2002-09-30,3.99,282,581,283,"['Racing', 'Arcade']","['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,11,98,279,26,160,7,"['PC', 'PlayStation', 'Xbox', 'Nintendo']","['Racing', 'Arcade']","(128.0, 373.0]","['Racing', 'Arcade']"
Famaze,2014-05-05,2.67,12,581,12,"['RPG', 'Strategy', 'Casual', 'Indie']",['PC'],Singleplayer,11,563,1,1,6,1,['PC'],"['RPG', 'Strategy', 'Casual', 'Indie']","(-0.001, 17.0]","['RPG', 'Strategy', 'Casual', 'Indie']"
Fingerbones,2014-03-22,2.78,23,581,23,"['Adventure', 'Indie']","['PC', 'Apple Macintosh']",Both,16,543,15,4,3,1,"['PC', 'Apple Macintosh']","['Adventure', 'Indie']","(17.0, 44.0]","['Adventure', 'Indie']"
Majesty 2,2009-09-18,3.84,63,581,63,"['Strategy', 'Simulation']",['PC'],Singleplayer,19,496,35,4,26,1,['PC'],"['Strategy', 'Simulation']","(44.0, 128.0]","['Strategy', 'Simulation']"
Scourge: Outbreak,2013-05-28,2.5,24,581,24,"['Action', 'Shooter', 'Indie']","['PC', 'Xbox', 'Apple Macintosh']",Both,22,531,9,9,10,1,"['PC', 'Xbox', 'Apple Macintosh']","['Action', 'Shooter', 'Indie']","(17.0, 44.0]","['Action', 'Shooter', 'Indie']"
Age of Wonders Shadow Magic,2003-07-25,3.53,36,581,36,"['RPG', 'Strategy']",['PC'],Both,43,494,11,15,16,2,['PC'],"['RPG', 'Strategy']","(17.0, 44.0]","['RPG', 'Strategy']"
King Oddball,2012-09-27,2.56,94,581,94,"['Action', 'Indie', 'Puzzle']","['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,22,505,8,2,39,5,"['PC', 'PlayStation', 'Xbox', 'iOS', 'Android', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Indie', 'Puzzle']","(44.0, 128.0]","['Action', 'Indie', 'Puzzle']"
Dark Deception,2018-12-06,3.35,38,580,40,"['Action', 'Adventure', 'RPG', 'Indie']",['PC'],Singleplayer,17,515,13,9,22,4,['PC'],"['Action', 'Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Indie']"
Alien Shooter 2: Conscription,2010-07-03,3.62,45,580,45,"['Action', 'RPG', 'Arcade', 'Indie']",['PC'],Singleplayer,17,510,38,6,8,1,['PC'],"['Action', 'RPG', 'Arcade', 'Indie']","(44.0, 128.0]","['Action', 'RPG', 'Arcade', 'Indie']"
Showtime!,2014-05-23,2.24,17,580,17,"['Strategy', 'Simulation', 'Casual', 'Indie']",['PC'],Singleplayer,10,559,2,1,9,1,['PC'],"['Strategy', 'Simulation', 'Casual', 'Indie']","(-0.001, 17.0]","['Strategy', 'Simulation', 'Casual', 'Indie']"
Parkan 2,2007-05-10,3.22,32,580,32,"['Action', 'Adventure', 'Simulation']",['PC'],Singleplayer,19,535,9,3,11,3,['PC'],"['Action', 'Adventure', 'Simulation']","(17.0, 44.0]","['Action', 'Adventure', 'Simulation']"
The Original Strife: Veteran Edition,2014-12-12,3.73,15,580,15,"['Action', 'RPG']","['PC', 'Apple Macintosh', 'Linux']",Both,46,524,2,3,5,1,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'RPG']","(-0.001, 17.0]","['Action', 'RPG']"
Barony,2015-06-23,3.05,41,580,41,"['Action', 'Adventure', 'RPG', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Both,77,450,7,8,33,5,"['PC', 'Apple Macintosh', 'Linux']","['Action', 'Adventure', 'RPG', 'Indie']","(17.0, 44.0]","['Action', 'Adventure', 'RPG', 'Indie']"
FINAL FANTASY,2002-10-05,3.79,102,580,103,"['RPG', 'Casual']","['PC', 'PlayStation', 'iOS', 'Android', 'Nintendo']",Singleplayer,33,334,133,30,41,9,"['PC', 'PlayStation', 'iOS', 'Android', 'Nintendo']","['RPG', 'Casual']","(44.0, 128.0]","['RPG', 'Casual']"
RIP,2005-10-30,2.37,30,579,30,"['Action', 'Simulation', 'Arcade']",['PC'],Both,11,551,11,2,4,1,['PC'],"['Action', 'Simulation', 'Arcade']","(17.0, 44.0]","['Action', 'Simulation', 'Arcade']"
BLACKHOLE,2015-02-27,2.3,27,579,27,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Platformer']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']",Singleplayer,29,528,5,6,10,1,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux']","['Action', 'Adventure', 'Indie', 'Puzzle', 'Platformer']","(17.0, 44.0]","['Action', 'Adventure', 'Indie', 'Puzzle', 'Platformer']"
Girls Like Robots,2012-10-11,2.35,19,579,20,"['Adventure', 'Casual', 'Indie', 'Puzzle']","['PC', 'iOS', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,30,529,4,2,14,1,"['PC', 'iOS', 'Apple Macintosh', 'Linux', 'Nintendo']","['Adventure', 'Casual', 'Indie', 'Puzzle']","(17.0, 44.0]","['Adventure', 'Casual', 'Indie', 'Puzzle']"
Joe Danger,2010-06-08,3.23,53,579,53,"['Action', 'Racing', 'Arcade', 'Casual', 'Indie']","['PC', 'PlayStation', 'iOS', 'Android']",Singleplayer,18,507,16,6,32,1,"['PC', 'PlayStation', 'iOS', 'Android']","['Action', 'Racing', 'Arcade', 'Casual', 'Indie']","(44.0, 128.0]","['Action', 'Racing', 'Arcade', 'Casual', 'Indie']"
Capcom Arcade 2nd Stadium,2022-07-22,3.0,12,578,12,['Action'],"['PC', 'PlayStation', 'Xbox', 'Nintendo']",Both,23,545,1,1,7,1,"['PC', 'PlayStation', 'Xbox', 'Nintendo']",['Action'],"(-0.001, 17.0]",['Action']
Warcraft II: Tides of Darkness,1995-12-09,4.36,302,578,303,['Strategy'],"['PC', 'PlayStation', 'Apple Macintosh']",Both,24,111,299,33,106,5,"['PC', 'PlayStation', 'Apple Macintosh']",['Strategy'],"(128.0, 373.0]",['Strategy']
Carmageddon Max Pack,1997-06-30,4.0,66,578,66,"['Action', 'Racing', 'Indie']",['PC'],Both,14,502,31,5,24,2,['PC'],"['Action', 'Racing', 'Indie']","(44.0, 128.0]","['Action', 'Racing', 'Indie']"
Coin Crypt,2014-10-28,3.0,21,578,21,"['RPG', 'Indie']","['PC', 'Apple Macintosh']",Singleplayer,20,544,2,2,8,2,"['PC', 'Apple Macintosh']","['RPG', 'Indie']","(17.0, 44.0]","['RPG', 'Indie']"
"Planes, Bullets and Vodka",2016-12-13,1.71,20,578,21,"['Action', 'Casual', 'Indie']",['PC'],Singleplayer,18,548,6,1,5,1,['PC'],"['Action', 'Casual', 'Indie']","(17.0, 44.0]","['Action', 'Casual', 'Indie']"
Sunrider Academy,2015-04-15,3.54,35,578,35,"['Simulation', 'Casual', 'Indie']","['PC', 'Apple Macintosh', 'Linux']",Singleplayer,36,511,16,5,8,2,"['PC', 'Apple Macintosh', 'Linux']","['Simulation', 'Casual', 'Indie']","(17.0, 44.0]","['Simulation', 'Casual', 'Indie']"
ARCADE GAME SERIES: DIG DUG,2016-04-19,3.52,31,578,31,"['Action', 'Arcade']","['PC', 'PlayStation', 'Xbox']",Singleplayer,21,538,9,1,10,1,"['PC', 'PlayStation', 'Xbox']","['Action', 'Arcade']","(17.0, 44.0]","['Action', 'Arcade']"
Frosty Kiss,2016-01-08,3.57,51,577,51,"['Adventure', 'Casual', 'Indie']","['PC', 'Linux']",Singleplayer,12,513,43,2,5,2,"['PC', 'Linux']","['Adventure', 'Casual', 'Indie']","(44.0, 128.0]","['Adventure', 'Casual', 'Indie']"
Half-Life 2: Downfall,2017-04-17,3.36,36,576,36,"['Action', 'Shooter']",[],Other,31,508,29,3,3,2,[],"['Action', 'Shooter']","(17.0, 44.0]","['Action', 'Shooter']"
Assassin’s Creed Rogue Remastered,2018-03-20,3.66,115,576,119,"['Action', 'Adventure']","['PlayStation', 'Xbox']",Other,44,338,109,53,23,9,"['PlayStation', 'Xbox']","['Action', 'Adventure']","(44.0, 128.0]","['Action', 'Adventure']"
Resistance 3,2011-09-06,4.02,129,576,131,"['Action', 'Shooter']",['PlayStation'],Other,36,317,147,49,23,4,['PlayStation'],"['Action', 'Shooter']","(128.0, 373.0]","['Action', 'Shooter']"
Big Pharma,2015-08-26,3.43,42,576,42,"['Strategy', 'Simulation', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']",Singleplayer,22,511,9,8,22,4,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']","['Strategy', 'Simulation', 'Indie']","(17.0, 44.0]","['Strategy', 'Simulation', 'Indie']"
Kung Fury: Street Rage,2015-05-28,3.52,77,576,77,"['Action', 'Arcade']","['PC', 'PlayStation', 'iOS', 'Android', 'Apple Macintosh']",Singleplayer,12,489,31,14,27,3,"['PC', 'PlayStation', 'iOS', 'Android', 'Apple Macintosh']","['Action', 'Arcade']","(44.0, 128.0]","['Action', 'Arcade']"
Harry Potter and the Order of the Phoenix,2007-06-15,3.49,211,575,213,"['Action', 'Adventure', 'Arcade']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Nintendo']",Singleplayer,21,178,256,36,78,6,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Nintendo']","['Action', 'Adventure', 'Arcade']","(128.0, 373.0]","['Action', 'Adventure', 'Arcade']"
Trials of the Blood Dragon,2016-06-13,3.37,100,575,102,['Racing'],"['PC', 'PlayStation', 'Xbox']",Singleplayer,19,474,44,6,25,7,"['PC', 'PlayStation', 'Xbox']",['Racing'],"(44.0, 128.0]",['Racing']
Rollerdrome,2022-08-15,3.63,52,574,54,"['Action', 'Shooter', 'Sports', 'Indie']","['PC', 'PlayStation']",Singleplayer,44,411,24,48,39,8,"['PC', 'PlayStation']","['Action', 'Shooter', 'Sports', 'Indie']","(44.0, 128.0]","['Action', 'Shooter', 'Sports', 'Indie']"
Z: The Game,1996-07-31,3.98,58,574,58,"['Action', 'Adventure', 'Strategy', 'Casual', 'Indie']","['PC', 'PlayStation', 'iOS', 'SEGA']",Singleplayer,12,494,20,12,34,2,"['PC', 'PlayStation', 'iOS', 'SEGA']","['Action', 'Adventure', 'Strategy', 'Casual', 'Indie']","(44.0, 128.0]","['Action', 'Adventure', 'Strategy', 'Casual', 'Indie']"
Eterium,2014-04-15,1.36,11,574,11,"['Action', 'Indie']",['PC'],Singleplayer,33,538,1,1,2,1,['PC'],"['Action', 'Indie']","(-0.001, 17.0]","['Action', 'Indie']"
RIOT - Civil Unrest,2019-02-05,2.77,30,574,30,"['Action', 'Strategy', 'Simulation', 'Indie']","['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']",Both,30,500,4,17,22,1,"['PC', 'PlayStation', 'Xbox', 'Apple Macintosh', 'Linux', 'Nintendo']","['Action', 'Strategy', 'Simulation', 'Indie']","(17.0, 44.0]","['Action', 'Strategy', 'Simulation', 'Indie']"
Tap Adventure: Time Travel,2017-03-03,2.58,33,574,33,"['Adventure', 'Simulation']","['PC', 'Android', 'Apple Macintosh']",Singleplayer,9,542,5,1,18,1,"['PC', 'Android', 'Apple Macintosh']","['Adventure', 'Simulation']","(17.0, 44.0]","['Adventure', 'Simulation']"
Tekken Tag Tournament 2,2012-09-11,4.04,140,574,142,"['Arcade', 'Fighting']","['PlayStation', 'Xbox', 'Nintendo']",Other,15,367,115,15,57,5,"['PlayStation', 'Xbox', 'Nintendo']","['Arcade', 'Fighting']","(128.0, 373.0]","['Arcade', 'Fighting']"
